timestamp,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,ADAUSDT,XRPUSDT,AVAXUSDT,DOGEUSDT,DOTUSDT,LTCUSDT,SHIBUSDT,PEPEUSDT,APTUSDT,INJUSDT,FETUSDT,ret_mean,equity
2025-05-11 14:00:00,-9.600614439324115e-05,-0.0094688361054685,,,,,,,,,,,,,,-0.004782421124930871,0.9952175788750691
2025-05-11 15:00:00,-0.0015926068170906,0.003362422893714,,,,,,,,,,,,,,0.0008849080383117,0.9960982549104849
2025-05-11 16:00:00,0.0005055579154241,0.0083616980803709,,,,,,,,,,,,,,0.0044336279978975,1.000514584022113
2025-05-11 17:00:00,-0.0047241982877196,0.0053181882036565,,,,,,,,,,,,,,0.0002969949579684503,1.0008117318089416
2025-05-11 18:00:00,0.0010350317938156,0.0013255080448756,,,,,,,,,,,,,,0.0011802699193456,1.0019929597909238
2025-05-11 19:00:00,-0.0014379429228116,0.0007535825073164,,,,,,,,,,,,,,-0.0003421802077476,1.001650097631781
2025-05-11 20:00:00,-0.0007590880777136,0.0028327708961676,,,,,,,,,,,,,,0.0010368414092269999,1.0026886499305618
2025-05-11 21:00:00,0.0053218526291579,0.0053674583435966,,,,,,,,,,,,,,0.0053446554863772495,1.0080476753245413
2025-05-11 22:00:00,0.0031247570299807,0.0044177974124329,,,,,,,,,,,,,,0.0037712772212068,1.0118493025603832
2025-05-11 23:00:00,-0.0045074818955415,0.0067963906353768,,,,,,,,,,,,,,0.00114445436991765,1.0130073179163965
2025-05-12 00:00:00,0.0057671432604968,0.0103528909885213,,,,,,,,,,,,,,0.00806001712450905,1.0211721742460558
2025-05-12 01:00:00,-0.0009464904936464,0.0069448602047536,,,,,,,,,,,,,,0.0029991848555536,1.0242348583659673
2025-05-12 02:00:00,0.002063902526738,-0.0011296747725785,0.0112053713196934,-0.002669089670055,-0.0086081474296799,-0.0045160755717599,-0.0111367127496159,-0.0138490535114315,-0.0041753653444676,-0.0063532401524776,-0.0354780517137704,-0.0347885402455661,-0.0048045062955601,-0.0101229211858279,-0.020293122886133,-0.009643681845499467,1.0143574632568158
2025-05-12 03:00:00,-0.0002634963087943,-0.0005992063492064,0.0010767160161507,0.0049841413683733,0.0086548864046159,0.0015673334708187,0.0081553398058252,-0.0010103459424506,0.0117180117180117,0.00514763014763,-0.0017421602787455,0.023071852340145,0.0089035449299258,0.0028632784538297,0.0187845303867403,0.006087470410857967,1.0205323343004247
2025-05-12 04:00:00,-0.0012750702153398,-0.0082589170495017,-0.0129195484894757,-0.0016507285974498,-0.0042439675033346,-0.0057421407031024,0.0019577133907596,-0.0046025273527393,-0.0030598584815452,-0.0052718930000975,-0.0023188405797101,-0.0040485829959514,-0.0089835301946431,0.0100502512562814,-0.0067567567567567,-0.0038082931515070867,1.0166458480008167
2025-05-12 05:00:00,0.0042793919568982,0.0080073988365249,-0.0022021548602592,0.010569983519918,0.004467519922724,-0.0059147293189845,-0.0200078462142015,0.0263633806213076,0.0085795996186844,0.0103913761289695,0.0289184499710814,0.024390243902439,0.0133553173948887,0.0181290790427846,0.023489932885906,0.010187796227245409,1.0270032287355242
2025-05-12 06:00:00,-0.0007969551122385,0.0147277861849552,-0.0156319126972423,-0.0130377347653781,-0.0244996967859308,-0.0457329522253981,0.0188150520416332,0.0088331200726461,0.0232692307692306,-0.0105986261040235,0.0,0.0041666666666667,0.0165441176470588,-0.0051698670605613,-0.0217640320733104,-0.003391720229459494,1.0235199211089017
2025-05-12 07:00:00,-0.0013980358959714,-0.008916653945365,0.0116741687236824,-0.0166118607551877,-0.0020125488339055,-0.0166731745411948,-0.0019646365422397,0.0181661961458205,0.0052621687652696,-0.0006797436395415,0.008338296605122,0.0,0.0067400953476903,-0.0066127847171197,0.0145739910313901,0.0006590318498966403,1.0241944533359162
2025-05-12 08:00:00,0.001478769006531,0.0103897111598223,-0.0214056944730113,0.0193519602922313,0.0321361058601134,0.0228136882129278,0.0235294117647059,-0.0232945784889777,0.0306064613640657,0.0258127122755943,0.0282282282282282,0.0394190871369294,0.0218470705064547,0.0226277372262772,0.0341296928327645,0.017844690860310448,1.0424708867365402
2025-05-12 09:00:00,-0.000653651459027,-0.00382237520435,-0.0036181296821752,0.008189262966333,-0.0034179687499998,0.0191015210470465,-0.0068273092369477,-0.0086184828057001,-0.0046774507893198,9.961151509119548e-05,-0.0080346106304079,-0.0100791936645068,-0.0086294416243655,0.0082150858849888,0.0023557126030624,-0.0013611613220185267,1.041051915686184
2025-05-12 10:00:00,0.0073159610828219,0.0116890319153921,0.0067653085824493,-0.0089449541284403,-0.0085158150851581,0.0010027382467508,0.0105135463000403,0.0134274401790324,0.0084198159389074,-0.0104581673306772,0.005607476635514,0.0109090909090909,0.0143369175627239,-0.0045180722891566,-0.0129870129870129,0.002970887035485194,1.044144763325763
2025-05-12 11:00:00,-0.0011396173391453,-0.0075436953437734,-0.0096681982130295,0.0218799727210729,0.0185765983112183,-0.0104235030691426,0.0124049619847938,-0.0238236792933582,-0.0091262135922331,-0.0030556924593395,0.0185873605947955,-0.0266187050359713,0.011610297829379,0.0067466266866566,0.0163170163170163,0.0009815686732626337,1.0451696631157947
2025-05-12 12:00:00,-0.0042244430293658,-0.0033415958081014,-0.0086896072297532,-0.0097030968566615,0.0244591937069813,-0.0372566613349978,-0.0243111831442464,-0.0238395614912776,0.0239075053889868,0.0185731132075471,-0.0347222222222222,-0.0369549150036953,-0.0255362614913175,0.0150943396226414,0.0296208530805687,-0.006461636173660894,1.0384161570129928
2025-05-12 13:00:00,0.0145705535439564,0.0204284262371979,0.0058997499847551,-0.0045763905186575,0.0173869220108353,0.0263797714563579,0.0161960132890365,0.0131021881545523,0.0134511142340895,-0.0175227796134975,0.0091563113145846,0.0214888718342286,0.0169461914744932,0.0452107279693486,-0.0122100122100122,0.01239384394408458,1.0512861248120278
2025-05-12 14:00:00,0.0026530158222779,0.0075899662402132,-0.0028340633193398,-0.0061324611610793,-0.0104024767801857,0.0011844131232974,0.011851246424193,0.0056745700083578,0.0077258320126782,-0.0059043495374925,0.0110174983797796,0.0262960180315552,0.0020615014602302,-0.0058651026392961,-0.0072376357056694,0.0025118648239679806,1.0539268134488686
2025-05-12 15:00:00,-0.0032069519852574,-0.0054927380052433,-0.0018286232431614,-0.0024380333197886,-0.0031866650324795,0.0027669077829163,-0.0008077544426494,0.0076983640976293,-0.0001965795164144,0.0029348464097045,0.0096153846153846,-0.0065885797950218,-0.0030858906223212,0.0021865889212828,0.0011976047904191,-2.8807956333360007e-05,1.0538964519712484
2025-05-12 16:00:00,0.0029154334708134,0.0096777547608953,0.0,-0.0059065377265621,-0.001954795357361,0.0027986913161734,-0.0040355125100886,0.0036461498393958,0.0005896226415094,-0.0027472527472527,0.0006349206349207,-0.0014738393515106,-0.0013672876431379,-0.012417823228634,0.0035971223021582,-0.00040289023991204687,1.0534718473768712
2025-05-12 17:00:00,-0.0090252962790447,-0.0166896841357141,0.0042841411352972,-0.0029359276955845,0.0037800268259969,-0.0055735631275199,0.0020096463022508,-0.0009082259320128,-0.0033431661750246,-0.0160469667318982,0.0012706480304957,-0.0022075055187637,0.0018774534903567,0.0072150072150071,0.0,-0.0024195608397438732,1.0509229081491853
