symbol,timestamp,prob_up,pred_up,actual_up,close_now,next_close,trade_ret
BTCUSDT,2025-05-11 14:00:00,0.9280059,1,1,104160.0,104150.0,-9.600614439324117e-05
BTCUSDT,2025-05-11 15:00:00,0.86047775,1,1,104150.0,103984.13,-0.00159260681709069
BTCUSDT,2025-05-11 16:00:00,0.98130625,1,1,103984.13,104036.7,0.0005055579154241367
BTCUSDT,2025-05-11 17:00:00,0.11158599,0,0,104036.7,104528.19,-0.0047241982877196725
BTCUSDT,2025-05-11 18:00:00,0.20690078,0,0,104528.19,104420.0,0.0010350317938156426
BTCUSDT,2025-05-11 19:00:00,0.9490793,1,1,104420.0,104269.85,-0.001437942922811666
BTCUSDT,2025-05-11 20:00:00,0.04182952,0,0,104269.85,104349.0,-0.000759088077713684
BTCUSDT,2025-05-11 21:00:00,0.0067557413,0,0,104349.0,103793.67,0.005321852629157939
BTCUSDT,2025-05-11 22:00:00,0.80572057,1,1,103793.67,104118.0,0.0031247570299807468
BTCUSDT,2025-05-11 23:00:00,0.27810845,0,0,104118.0,104587.31,-0.004507481895541575
BTCUSDT,2025-05-12 00:00:00,0.0033833827,0,0,104587.31,103984.14,0.005767143260496883
BTCUSDT,2025-05-12 01:00:00,0.9842635,1,1,103984.14,103885.72,-0.0009464904936464181
BTCUSDT,2025-05-12 02:00:00,0.9976222,1,1,103885.72,104100.13,0.0020639025267380684
BTCUSDT,2025-05-12 03:00:00,0.695772,1,1,104100.13,104072.7,-0.0002634963087943076
BTCUSDT,2025-05-12 04:00:00,0.98807704,1,1,104072.7,103940.0,-0.001275070215339826
BTCUSDT,2025-05-12 05:00:00,0.9977336,1,1,103940.0,104384.8,0.004279391956898238
BTCUSDT,2025-05-12 06:00:00,0.0055436254,0,0,104384.8,104467.99,-0.0007969551122385857
BTCUSDT,2025-05-12 07:00:00,0.003890269,0,0,104467.99,104614.04,-0.001398035895971468
BTCUSDT,2025-05-12 08:00:00,0.013854875,0,0,104614.04,104459.34,0.0014787690065310268
BTCUSDT,2025-05-12 09:00:00,0.0025763712,0,0,104459.34,104527.62,-0.0006536514590270132
BTCUSDT,2025-05-12 10:00:00,0.0030740078,0,0,104527.62,103762.9,0.007315961082821949
BTCUSDT,2025-05-12 11:00:00,0.32869172,0,1,103762.9,103881.15,-0.0011396173391453016
BTCUSDT,2025-05-12 12:00:00,0.0077457675,0,0,103881.15,104319.99,-0.004224443029365877
BTCUSDT,2025-05-12 13:00:00,0.001583627,0,0,104319.99,102799.99,0.014570553543956435
BTCUSDT,2025-05-12 14:00:00,0.011925204,0,0,102799.99,102527.26,0.0026530158222779054
BTCUSDT,2025-05-12 15:00:00,0.5476578,0,1,102527.26,102856.06,-0.003206951985257413
BTCUSDT,2025-05-12 16:00:00,0.09283021,0,0,102856.06,102556.19,0.0029154334708134393
BTCUSDT,2025-05-12 17:00:00,0.9818979,1,1,102556.19,101630.59,-0.009025296279044744
BTCUSDT,2025-05-12 18:00:00,0.99799687,1,1,101630.59,101860.0,0.0022572928091827817
BTCUSDT,2025-05-12 19:00:00,0.6376354,1,1,101860.0,102678.51,0.008035637149028026
BTCUSDT,2025-05-12 20:00:00,0.7102573,1,0,102678.51,102510.1,-0.0016401679377699282
BTCUSDT,2025-05-12 21:00:00,0.053722844,0,0,102510.1,102856.38,-0.0033780086059812526
BTCUSDT,2025-05-12 22:00:00,0.0036224874,0,0,102856.38,102791.32,0.000632532469060234
BTCUSDT,2025-05-12 23:00:00,0.115162455,0,0,102791.32,102260.01,0.005168821647586704
BTCUSDT,2025-05-13 00:00:00,0.8834447,1,1,102260.01,102400.48,0.001373655253896427
BTCUSDT,2025-05-13 01:00:00,0.68512905,1,1,102400.48,102067.99,-0.0032469574361369273
BTCUSDT,2025-05-13 02:00:00,0.9959402,1,1,102067.99,101719.4,-0.0034152725061011883
BTCUSDT,2025-05-13 03:00:00,0.99861646,1,1,101719.4,102745.71,0.010089619089377368
BTCUSDT,2025-05-13 04:00:00,0.98498267,1,0,102745.71,102477.15,-0.0026138317599830904
BTCUSDT,2025-05-13 05:00:00,0.63464415,1,1,102477.15,102552.0,0.0007304067296954084
BTCUSDT,2025-05-13 06:00:00,0.99830925,1,1,102552.0,102665.5,0.001106755597160465
BTCUSDT,2025-05-13 07:00:00,0.9983039,1,1,102665.5,102722.0,0.0005503309290852331
BTCUSDT,2025-05-13 08:00:00,0.998374,1,1,102722.0,103457.03,0.0071555265668503225
BTCUSDT,2025-05-13 09:00:00,0.12351143,0,0,103457.03,103557.72,-0.0009732543066430801
BTCUSDT,2025-05-13 10:00:00,0.46679246,0,1,103557.72,103729.2,-0.001655888136586977
BTCUSDT,2025-05-13 11:00:00,0.4924212,0,0,103729.2,103682.52,0.00045001793130567877
BTCUSDT,2025-05-13 12:00:00,0.98072386,1,1,103682.52,103715.87,0.0003216549906386464
BTCUSDT,2025-05-13 13:00:00,0.37982464,0,1,103715.87,103191.65,0.005054385601740613
BTCUSDT,2025-05-13 14:00:00,0.9989606,1,1,103191.65,103682.55,0.0047571678522439435
BTCUSDT,2025-05-13 15:00:00,0.99842715,1,1,103682.55,103725.85,0.0004176209014921306
BTCUSDT,2025-05-13 16:00:00,0.99742633,1,1,103725.85,104268.17,0.005228397742703409
BTCUSDT,2025-05-13 17:00:00,0.18231651,0,0,104268.17,104354.19,-0.0008249881051907219
BTCUSDT,2025-05-13 18:00:00,0.040422283,0,0,104354.19,104792.22,-0.004197531503047447
BTCUSDT,2025-05-13 19:00:00,0.0022331807,0,0,104792.22,104562.39,0.0021931971667362494
BTCUSDT,2025-05-13 20:00:00,0.0017736211,0,0,104562.39,104342.71,0.0021009466214381004
BTCUSDT,2025-05-13 21:00:00,0.6911116,1,0,104342.71,104128.5,-0.0020529464875888924
BTCUSDT,2025-05-13 22:00:00,0.013234505,0,0,104128.5,104103.72,0.00023797519411111113
BTCUSDT,2025-05-13 23:00:00,0.008406206,0,0,104103.72,103920.76,0.0017574780228795514
BTCUSDT,2025-05-14 00:00:00,0.30285862,0,0,103920.76,103734.82,0.0017892478846381395
BTCUSDT,2025-05-14 01:00:00,0.67418844,1,1,103734.82,103713.27,-0.00020774123866993657
BTCUSDT,2025-05-14 02:00:00,0.5436528,0,1,103713.27,103587.44,0.001213248796417293
BTCUSDT,2025-05-14 03:00:00,0.03992652,0,0,103587.44,103743.02,-0.0015019195377354798
BTCUSDT,2025-05-14 04:00:00,0.04781744,0,1,103743.02,103896.71,-0.0014814490651997823
BTCUSDT,2025-05-14 05:00:00,0.2584232,0,0,103896.71,103757.5,0.001339888433425913
BTCUSDT,2025-05-14 06:00:00,0.74663603,1,1,103757.5,103716.55,-0.0003946702648001069
BTCUSDT,2025-05-14 07:00:00,0.9835096,1,1,103716.55,103200.0,-0.004980400909980161
BTCUSDT,2025-05-14 08:00:00,0.9978642,1,1,103200.0,103485.73,0.0027687015503875573
BTCUSDT,2025-05-14 09:00:00,0.3782853,0,0,103485.73,103708.49,-0.0021525673153197965
BTCUSDT,2025-05-14 10:00:00,0.039647944,0,0,103708.49,103944.93,-0.0022798519195486094
BTCUSDT,2025-05-14 11:00:00,0.0044464436,0,0,103944.93,103999.99,-0.0005297035651475471
BTCUSDT,2025-05-14 12:00:00,0.004276582,0,0,103999.99,103970.87,0.00028000002692317466
BTCUSDT,2025-05-14 13:00:00,0.024566881,0,0,103970.87,103265.46,0.006784688826783781
BTCUSDT,2025-05-14 14:00:00,0.8835711,1,1,103265.46,103514.24,0.0024091307974612114
BTCUSDT,2025-05-14 15:00:00,0.4812124,0,1,103514.24,103363.65,0.0014547756907649716
BTCUSDT,2025-05-14 16:00:00,0.9855804,1,1,103363.65,103246.79,-0.0011305715307073675
BTCUSDT,2025-05-14 17:00:00,0.97875506,1,1,103246.79,103523.81,0.002683085837341811
BTCUSDT,2025-05-14 18:00:00,0.55233675,0,0,103523.81,103321.72,0.0019521113065679916
BTCUSDT,2025-05-14 19:00:00,0.9975696,1,1,103321.72,103555.51,0.0022627381735417645
BTCUSDT,2025-05-14 20:00:00,0.005295873,0,1,103555.51,103647.39,-0.0008872536091995942
BTCUSDT,2025-05-14 21:00:00,0.005319318,0,0,103647.39,103511.46,0.0013114657301065951
BTCUSDT,2025-05-14 22:00:00,0.25119296,0,0,103511.46,103507.82,3.516518847284559e-05
BTCUSDT,2025-05-14 23:00:00,0.20493376,0,0,103507.82,103801.85,-0.002840654937955401
BTCUSDT,2025-05-15 00:00:00,0.001787992,0,0,103801.85,103033.52,0.007401891199434323
BTCUSDT,2025-05-15 01:00:00,0.006684823,0,0,103033.52,103047.62,-0.0001368486682779669
BTCUSDT,2025-05-15 02:00:00,0.0036599475,0,0,103047.62,102753.63,0.0028529528386972034
BTCUSDT,2025-05-15 03:00:00,0.013182448,0,0,102753.63,102891.76,-0.0013442834087709612
BTCUSDT,2025-05-15 04:00:00,0.391595,0,0,102891.76,102375.31,0.0050193523757392925
BTCUSDT,2025-05-15 05:00:00,0.019618101,0,0,102375.31,102247.4,0.0012494223460715625
BTCUSDT,2025-05-15 06:00:00,0.69843096,1,1,102247.4,101779.99,-0.004571363183807011
BTCUSDT,2025-05-15 07:00:00,0.9964713,1,1,101779.99,102274.65,0.004860090868548808
BTCUSDT,2025-05-15 08:00:00,0.5977354,1,0,102274.65,101823.39,-0.00441223704994341
BTCUSDT,2025-05-15 09:00:00,0.8509152,1,1,101823.39,101804.74,-0.0001831602738820047
BTCUSDT,2025-05-15 10:00:00,0.99899,1,1,101804.74,102371.61,0.005568208317215832
BTCUSDT,2025-05-15 11:00:00,0.9932591,1,1,102371.61,102560.0,0.0018402562976200082
BTCUSDT,2025-05-15 12:00:00,0.99732757,1,1,102560.0,102133.49,-0.004158638845553771
BTCUSDT,2025-05-15 13:00:00,0.986051,1,0,102133.49,101987.65,-0.0014279351464442373
BTCUSDT,2025-05-15 14:00:00,0.99753076,1,1,101987.65,103251.35,0.012390715934723583
BTCUSDT,2025-05-15 15:00:00,0.69094396,1,1,103251.35,103846.27,0.005761861709314195
BTCUSDT,2025-05-15 16:00:00,0.18861035,0,0,103846.27,103968.24,-0.001174524612198408
BTCUSDT,2025-05-15 17:00:00,0.03379567,0,0,103968.24,102697.31,0.01222421385607766
BTCUSDT,2025-05-15 18:00:00,0.99718565,1,1,102697.31,103157.26,0.004478695693197778
BTCUSDT,2025-05-15 19:00:00,0.9953701,1,1,103157.26,103443.51,0.0027748895230447186
BTCUSDT,2025-05-15 20:00:00,0.99279225,1,1,103443.51,103288.75,-0.0014960822578429017
BTCUSDT,2025-05-15 21:00:00,0.9956031,1,1,103288.75,103492.06,0.0019683653834517085
BTCUSDT,2025-05-15 22:00:00,0.95944124,1,1,103492.06,103763.71,0.002624839045623488
BTCUSDT,2025-05-15 23:00:00,0.605814,1,1,103763.71,103764.81,1.0601008772636105e-05
BTCUSDT,2025-05-16 00:00:00,0.82098085,1,1,103764.81,104047.61,0.0027253940907327147
