symbol,timestamp,prob_up,pred_up,actual_up,close_now,next_close,trade_ret
ADAUSDT,2025-05-12 02:00:00,0.44154435,0,1,0.8248,0.8319,-0.008608147429679917
ADAUSDT,2025-05-12 03:00:00,0.4479352,0,0,0.8319,0.8247,0.008654886404615921
ADAUSDT,2025-05-12 04:00:00,0.4779422,0,1,0.8247,0.8282,-0.0042439675033346174
ADAUSDT,2025-05-12 05:00:00,0.44707128,0,0,0.8282,0.8245,0.004467519922724024
ADAUSDT,2025-05-12 06:00:00,0.47402155,0,1,0.8245,0.8447,-0.024499696785930863
ADAUSDT,2025-05-12 07:00:00,0.43067375,0,1,0.8447,0.8464,-0.00201254883390557
ADAUSDT,2025-05-12 08:00:00,0.47326058,0,0,0.8464,0.8192,0.03213610586011342
ADAUSDT,2025-05-12 09:00:00,0.50761867,0,1,0.8192,0.822,-0.0034179687499998946
ADAUSDT,2025-05-12 10:00:00,0.5573817,0,1,0.822,0.829,-0.00851581508515816
ADAUSDT,2025-05-12 11:00:00,0.49270505,0,0,0.829,0.8136,0.0185765983112183
ADAUSDT,2025-05-12 12:00:00,0.5262324,0,0,0.8136,0.7937,0.024459193706981353
ADAUSDT,2025-05-12 13:00:00,0.6916671,1,1,0.7937,0.8075,0.017386922010835373
ADAUSDT,2025-05-12 14:00:00,0.4863144,0,1,0.8075,0.8159,-0.010402476780185712
ADAUSDT,2025-05-12 15:00:00,0.4732104,0,1,0.8159,0.8185,-0.0031866650324795277
ADAUSDT,2025-05-12 16:00:00,0.47190002,0,1,0.8185,0.8201,-0.001954795357361082
ADAUSDT,2025-05-12 17:00:00,0.5059491,0,0,0.8201,0.817,0.0037800268259969546
ADAUSDT,2025-05-12 18:00:00,0.4796281,0,0,0.817,0.8035,0.016523867809057475
ADAUSDT,2025-05-12 19:00:00,0.5952485,1,0,0.8035,0.7937,-0.012196639701306822
ADAUSDT,2025-05-12 20:00:00,0.6389194,1,0,0.7937,0.7865,-0.009071437570870587
ADAUSDT,2025-05-12 21:00:00,0.6141547,1,0,0.7865,0.7741,-0.01576605212968845
ADAUSDT,2025-05-12 22:00:00,0.6638976,1,1,0.7741,0.7913,0.02221935150497351
ADAUSDT,2025-05-12 23:00:00,0.5798934,1,0,0.7913,0.7864,-0.006192341716163295
ADAUSDT,2025-05-13 00:00:00,0.5743753,0,1,0.7864,0.7904,-0.005086469989827065
ADAUSDT,2025-05-13 01:00:00,0.5667552,0,1,0.7904,0.7916,-0.0015182186234817547
ADAUSDT,2025-05-13 02:00:00,0.5392491,0,0,0.7916,0.7895,0.0026528549772612316
ADAUSDT,2025-05-13 03:00:00,0.5402557,0,1,0.7895,0.8016,-0.01532615579480684
ADAUSDT,2025-05-13 04:00:00,0.48154598,0,0,0.8016,0.7996,0.0024950099800399223
ADAUSDT,2025-05-13 05:00:00,0.49636394,0,0,0.7996,0.7988,0.0010005002501250913
ADAUSDT,2025-05-13 06:00:00,0.48944914,0,1,0.7988,0.8042,-0.006760140210315563
ADAUSDT,2025-05-13 07:00:00,0.5022352,0,0,0.8042,0.8026,0.0019895548371052546
